id,ysws,approved_at,hours,country,github_username,code_url,demo_url,description,screenshot_url,github_stars,display_name,archived_demo,archived_repo
recdbjaVplEPM98sB,Stasis,1774915200,9,PL,,https://github.com/jadam3k/Macrie,https://github.com/jadam3k/Macrie,Custom Macropad With devboard,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/IsZvZXaRChVwvbZwyLqu6Q/tOx6xzYMqrOWDqjd1s1DQtx5hYrZfWMmsUjZS1bvKMZkdDnRcYs9RuKOjKTW0OPKW8UuWOa-Q1coKdZxeeGshdTCKhaS11K1C2-fuHItOLTru37UcK8ulv6C000nXIh-fW7hZJRGRKwCzGr4ArcBGRDXwUKEGqsXvcwKPXWUtB1OqWYMiEaCO6oaMdycMn8x/HnfpkoZW7Wnxnh0545s9O2DC77tw-NB6v4MUYsrdtZ0,0,,,http://archive.hackclub.com/wTBy9
recDzbpgulTUNRxOI,Stasis,1776038400,4,GB,,https://github.com/J4mik/Microphone,https://github.com/J4mik/Microphone,A microphone using the EM415N capsule. I plan to make it USB-C compatible and to add an adjustable amplifier,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/ysqpj591O-UmGdRaJ9pExw/uTJMHAkCtdl54LhnNT0c_aON6ZSwsAOjd4SPpWzKL16UJ_kFqLPVc3JQDzCWVFWYmVTv4OUORmzvSf-ON13JEX0O9051-3ioai84wvHSPmA_W53KIZO7ufGhiuCFnFo-O9NpdMCwKqQuTevtBLnVpNvoBiEgMiDyByChBncYM9yCooS7uGCCtGS28VFrlES6/3feSvmlw8RB-Q3Uth5t9W4TNHXkfop6vnykz2vBpuVk,0,,,http://archive.hackclub.com/hEz2T
recr5P4O8rKaU1yh0,Stasis,1775606400,21,CZ,,https://github.com/TomasD-git/Split-Keyboard/tree/main,https://github.com/TomasD-git/Split-Keyboard/tree/main,"Split keyboard with cool 65 precent layout with arrow keys and print screen button, uses 67 keys (it wasnt intentional), powered by 2 ESP32s",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/YNMMds1LYOUmqV_p1u102A/SMCB3cVZCyjXltfCxvxGlzVSu-ieHsQ_KLVa6rJJG9E7lxeXztSEjn6YLIhabwTzgTaKpqhGspqv4tZj3dg5_77BaGJDYw1PtOOLDZM9Er39Wndh02DAY5j5XvVgWs5Vh5FrakPzUsgF21UISc97sO_MvmzL00kT1g9IDhYGRurHmr8Q6XKNCCEYRiAw1u96/RJEKcoT6ee0qTnZm6UJMJmOf8ng99gqPR5bYvxmSsoI,0,,,http://archive.hackclub.com/qM7xN
recr64MSEft8l9S59,Stasis,1775606400,5,IN,,https://github.com/its0amii/Project-Play,https://github.com/its0amii/Project-Play,SPOTIFY DISPLAY to show playing song,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/oWDtvd_K9iQ_lxxiPEAR9A/u8x-jRfSBPrSDDLDkgztyw8PgP840KHAV6YRd_YsfCEC6T0G9NDKfDq8CZKwa9Vo-uiDCo0ykUosNMho0-W3zKRlNNTnjxUVzbjUSVxbAt7xwetbpgoPzP6bPQXqHKqsnMh_w0cF3PQJjRcPZmx7XVhNpgPE2q94MQFWnhCBuULq8oMttBz8bbrLVp8WoVvt/frqeAAdrM5LD7fCBZLDiLn-FB1Hekoydik5EHzss9J8,0,,,http://archive.hackclub.com/yMjVL
recjhY9JHbiuqPLVr,Stasis,1773792000,50,NP,,https://github.com/PuurfectDev-MD/Near365?tab=readme-ov-file,https://github.com/PuurfectDev-MD/Near365?tab=readme-ov-file,"A music player with a tft screen for Ui elements and text of all kinds (affirmations, letters, lyrics, and whatnot). A mic for recording voice as well!! (v2 will send it over the internet via an api endpoint). Capability to connect to an external battery circuit - (custom-made battery management system as well)",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/4v52Kbo7uSx2z6tdMcXIQQ/Jr01V2HJjvZ_9C9z8QGDFaQDGZ2HlZUmWFtJGpLBUnyClEEzBdz6CX0DpBzTBY5aN878oNIK0-9HQXmm_5tXHZ-QeTClXU8_1htitl03ZqtE6krGneG0RKRUGp2a1POXe9W-UMDsJNc787MhBIfCTYGQ2ZW4e02kma_Qwqz8oE3VD7-_hpZtrkBJi4SdH7aj/frfCpCMZ1kuCW2rnCw4uedt86aIRICl1_Jeku9fc0BE,0,,,http://archive.hackclub.com/7BNuR
recrFkOwtQM1eLd9U,Stasis,1775433600,6,IE,,https://github.com/anadskman/Desktop-Stopwatch,https://github.com/anadskman/Desktop-Stopwatch,A small desktop stopwatch with: 4-digit 7-segment display ESP32-C3 button: Start / Pause Hold 2 Seconds - Reset,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/QUTdz31vc-dQ-10TIqm5-g/ydVJAXwAelNk_fZXIUCB6NvtyWp62rfjI3Bug_B26HW_h9aFbvebIxVO3uHw9G4-vGWEMzoksXtFZIASnUD1xRxBrdjhUlTiq1fxjvwgDXi2VFEvlkMzvR3h0BRvctPOA7-Ice3hbh3eIq3dNpq4UsdcHPxfivvYO7u3Im_UPC3_MxYaZn9RlEZOhojvgs5I/wQTIkFGGL-V1LjLNUJ_b8xYC7knaVYEn_aCcTA6Sq2U,0,,,http://archive.hackclub.com/pgEVM
recrGAztuK4pWiDSa,Stasis,1775433600,5,TH,,https://github.com/powershell1/67-LED-CHASER,https://github.com/powershell1/67-LED-CHASER,"I created this project through a Stasis Hack Club workshop. It consists of nine LEDs, a resistor, a timer IC, an LED IC, a capacitor, and a potentiometer.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/R6bBIws2ihFbNWdyXfX9eg/H3lepKAzdswLprBrS2ZjiAvgVhW-jpWjQ3ANqHyGkpPHOOqiHC5NEdqkKHo9PDG-irx7zcHr4d0yynrVh324CVBaBI7XuY0XexbYFtPKsYYhBKBdx6uZL1gSGdhL2Os8vnZx9x3oFF53jnAghMjU2wCUaHukm0fqLaJ-J0RxJFErS38kyszr_epFnFRacTWT/9KER6IiFM1kyyUa6r7dgrFcJH2lobbuGUaOya9FdXc8,0,,,http://archive.hackclub.com/IFhcj
recfw2NIbCjlXnx9y,Stasis,1775606400,13,CL,,https://github.com/vinchynx007/SpotifyDisplayOS-Stasis.git,https://github.com/vinchynx007/SpotifyDisplayOS-Stasis.git,A spotify display screen with a retro TV style for the desk!,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/42lTerkRQ0hTReETowxLfA/EMrgI8h9P0sbtgKogDMNu57LUdjq_aG-VIoMvNhx8qHlGFJ6xj-7NVioQWpfZHDB8i3KMPmVXOKawK_11VOymqaalV8eeG48cSGrbvfLgqdZ2uElz9kb4uT8pqtyWnmGTi5JmhCBNLzCUXY5bipeQaFniTWf4CnNfk7YiG1I3Dy86G1S4DdkupDGha0RYok3/P98-vv_3XzUCjKt_rvCUZxO8wVpgBD0eSYYZ5F4kLSU,0,,,http://archive.hackclub.com/2YH4v
recc7ABcsmBEPpT6u,Stasis,1776211200,5,BD,,https://github.com/iEarthEZ/555-LED-Chaser,https://github.com/iEarthEZ/555-LED-Chaser,A simple 555 led chaser. Also my first ever PCB.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/wRM67NoV91GzOijaI574Dw/YmAud1dFWq79QfYOKmrRQ155U2eAp0HOr2SVDd-epg7eGsRURj4GMMOX-kxL8G3FE1xcGZFeoDcPnhbzIofE1AygTqOXdglFtZwkqVEMoypL5wncszqGmTcLq3MaQV3oHMgHHNchV0FgfiePwQ8x2JNNF23KXGTBUEcIoVKV1Ur2I2uHUB1NiGKo0CL1ttf3/wEKc09ZptZ0pZlm2x5fU5btT11VjFmbMzPunlVGwmJs,0,,,http://archive.hackclub.com/K7geO
recAPtcFMasemMILY,Stasis,1775606400,10,US,,https://github.com/aaaasssadsadasd/Spotify-display-2-/tree/main,https://github.com/aaaasssadsadasd/Spotify-display-2-/tree/main,i am building a simple spotify display with volume control,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/DPYmKWiSsjvFek_Dobo_VQ/75byEIMw4Z4x3G-c2nOuYtpgvqXUOjeomN1GAk0i7Z5cGFSXMT324GDWgbXRY30PNJn-oVCEmVf5LFQKYZGcWP4-ReQ1k5nho2Gl-P8n4T96jmFnrlnh3_GJUQ7NeLtOK75AEkeu6NuCBzP73V86SPwlsgNwmvcNMU1YNeRRVBl8k6pgqdIW-RaVryfsbw0Y/Ovd-aCTVZ9czdlUJbzM8y-7p0hwX8ToQsfwk1m1tk8M,0,,,http://archive.hackclub.com/bh1Ge
recrd0x55RoNqXDqK,Stasis,1775433600,7,EG,,https://github.com/kaito618/mp3-player,https://github.com/kaito618/mp3-player,"an mp3 player w 40 h playtieme and usb,sd support",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/RIi0g9Omihd7V3GcshNyTw/SWY07mk7wQO4T6esdFivp2lPuoB88zWUZrXnnXf8N72UUN5i6tBx_I3naISeJrtbarcXj32q197CjlDbPiV9_jzGIOoNbxSTpkUtoscqrGHg2R8chUn7wyCiUbuM0wmh9B-Nc4WxnNOVZuRYCPBXhZTyQzzCzwdJqZU7G1QOZq9hrD_h5bDgafKcXfIs22gx/Iy9WA_T3hQFYsC6nvbRQ0WJw_02zGG4fawEEcEJc16I,1,,,http://archive.hackclub.com/vpU2g
recrdRctpQwXpSTA5,Stasis,1775779200,3,IN,,https://github.com/sasukeop108/Sivasankar-s-pathfinder,https://github.com/sasukeop108/Sivasankar-s-pathfinder,a pathfinder i made by js following the tutorial,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/ect7snBOkbnW00S6SugpwQ/JVVMX0a4VOXQ1zGsrHLthF5Gv43brm-OkXIdSDN79FuWtjvhnm4wKTE5wHZpakFxtvIlF933m8Qg-mIlPrAtmE5KBMh0YSpMZqhG28RS08MbrdpzeuHzqbz1KYzXxDHI7rsGnNnJy9TarFw8RuedsHuabGs2mIr68nWSDQz5XHdW_HGWaEe2hKaKe222KApn/vKeM73L60BTlcXyYFn4yQZmA67Lz-sm91FzvF_PS_08,0,Zayalan,,http://archive.hackclub.com/Uhjqv
rech0A1cmn7kW7553,Stasis,1775606400,5,CA,,https://github.com/SilentPrincess108/BilnkyBoard,https://github.com/SilentPrincess108/BilnkyBoard,Blinky board made for Hack Club's Stasis! Also my first PCB design!,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/-wVUQCKmnOOv09qrFk9lNQ/Fum-HaTa4NXq-zGKcopz3-KdfmulklTz-4wLK213R3Pyjuz80H84_kXuY86MOBrtZrN0XIReQN6aFsFSG_0SLjXFDUC8J8OGNSNwn98q0CfDuMd3-CYrrXkB4vYKSLxr85ctthivh9M6rkaCnuZirDxGeroBA2dpxdvQ1_pcaB-Zef7iAIz6j6JfGtCgTaYX/3S-Ytsa-J_xxMV3TH-S1VKbo-Ht5DrScOYouvCL0MCg,0,,,http://archive.hackclub.com/fQxMW
reca9Oa0m2m1gWGxp,Stasis,1775606400,7,IN,,https://github.com/sudo-apt-install-tap/Taps-Macropad-V3,https://github.com/sudo-apt-install-tap/Taps-Macropad-V3,A 16 key macropad with 2 rotatory encoders based on a RP2040 ZERO.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/qO09HtCoR5OauV-MiaEClg/iCjB_-ht4KdRtIbI-GRBJPgEUdTj3k9yvMDG_6hteMkH61-weZMEJlF2igItip87e8O21elSrgRN9YdMVOk97zjExeXY5arZyL-8sXkj4Ug7LIO6ZQ31w5Q6RIvOyKGe9PBZ9doiGj9ZElO3ifXn9hrEfFOZ4FYG9Z5ElOONjeqhZXe9l8t1i7NxBUeJSD6p/eS5WSBsESq6MotRJjw1L6gQvyv-VgERL_pkKpkI7VU0,0,,,http://archive.hackclub.com/JiAGh
rec23mBmnQl3szAK5,Stasis,1776211200,12,US,,https://github.com/couchpotatoe1234/AutoFan,https://github.com/couchpotatoe1234/AutoFan,This will be a desktop fan that will automatically turn on when its over 30°C and when a human is there.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/aqQCnCf4Mw_S5OWmCLq2dA/s7f2b0t6J7DjVuq2s1Eg7cMIcmOjJbTlUaX1h5MyMWSVaGevrnsI_Bkj2651WPrKb2-FobLF6-cOV6SZFHqCv2HQNcHKZfDXhm6c9gZH1IcYdHgvD8c4Jl-M6_7yxo2MozQW8zFPlPjkbuiGbR3ms3Fn2CQI7PtBiZNh_7EAdf1F5_RW5kayXHinyM_T_6_7/UvEyIg8wA1h1Al9eheu2g7uuPat2q120aICmQ_s0H-4,0,,,http://archive.hackclub.com/fbNlv
receth7ZYMBkXEqEG,Stasis,1774915200,5,US,,https://github.com/ethandb74/555c2.git,https://github.com/ethandb74/555c2.git,A LED chaser which blinks 10 LEDS in a variable speed sequence. Will be in shape of constellation. C^2 stands for constellation chaser,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/oK6w_up-46wpRig8Iz1lPA/NyrcEXR8MvS8-uZTOOEmwtq4HyLkYdYLXYCcSmjUDpcQQe6h4Jb-rT5jFH1sCQIdGWpHAPRbNxYf7YNcZA6U64b0oFEjT6GXdMWcFyK1LWTQ4z7uDxD45Ky5VdF2VjQ4pGnx85ruzjY3BHa6RygWZVv866y4MolG196A1ymu5OeDupXzbS1Kt3NAqCrWETX2/cx_NIKRTZ9HajVqjXGT4WFlkH3V3yx1iJVP1qCI4Hz8,0,,,http://archive.hackclub.com/pmx3U
recCtwOknhPTFfTj2,Stasis,1775606400,4,CA,,https://github.com/SilentPrincess108/Pathfinder,https://github.com/SilentPrincess108/Pathfinder,"A fidget + memory/reaction game! To play, click the keys in the order of the LED's flashing, or just fidget with the keys!",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/NVmmjKGsMu241kNTSM5rYQ/pV-OdM4onUO5tYz1vsqqW4yLfLBwRog0sJOkqkY3h1Wx1MXbwGZMiX_VolDB7sOxDlyava1JT3hQp3FdFILaCmBmKOi-Bs5QlmUSuPN3FDS-64q_4q5G8EBh_vT9Z891xe_GoWMsPk38H6CdHRcJ6uBCrhvr8596P5bHztapwb1j708iaTUgZ9CrfEN-uh0c/X6nbW3rg2UUyc4iuwZ0X5NqWbBWJquKMsnyK_iVV4IM,0,,,http://archive.hackclub.com/8K5Jk
rec773KtrPHTRWECx,Stasis,1776038400,5,IN,,https://github.com/thagreatjoel/Build-Guild-PCB/,https://github.com/thagreatjoel/Build-Guild-PCB/,It's a PCB similar to the business card. It is made for the Build Guild event.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/A_O6ebOTAOISbdkPu_eMCA/KVW7FUwli0hKFaSkfkC1vXbiKKp6lmvONXdId3jekFPNXtmniQHfBs9tkXpKv1ShhGzhYiYt4jPpfD3d0SpZVry7iwYY0sn-31DYrKhLqBy3XJMX09ui-6cvQmVk2t4m1Pc7y5hr6JFcRlI9_PexmAoMzZEOgDk28suKjNeRbNtQjqzU62q6CbbRlR9tXP0M/UOoqJWrXzeGLLMUv0_rL0VA2f9cal3ger8jfFCKqmm4,0,,,http://archive.hackclub.com/oHChD
recjQQR0TUaFhOHSG,Stasis,1775779200,5,MY,,https://github.com/LizOnAir/Squeak,https://github.com/LizOnAir/Squeak,A customize mouse,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/mcX1K0GiKXHUfpErgxqZhw/Mm8B_9F6XOYcF7fdkdIouteiOieBeFO_YDwHs3uSm-BNihQsJZaT1EnBEvuInwjaf6kQVID3Fh0xmiIx6-Zf6btCMn2iq3kTX5JAsPOJ3UmFzKOwAYg5HmsSSL1QMgnfpdcWZQ4Zx-R6bA-j6loPRjeXnc0ZeJDdUxEfF8pkSw7-hdiAfgyXizIKcfNX44Lr/mLanyQxUpNEA_7eiEyXvxSIbIc2BkrJQUad_EvEpIds,0,,,http://archive.hackclub.com/c51j4
rectmDZSc4gisq05g,Stasis,1774915200,14,IN,,https://github.com/sasukeop108/Zayalan-RP2040/tree/main,https://github.com/sasukeop108/Zayalan-RP2040/tree/main,a devboard,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/YwqjBET1DEXyuaelOKX7NQ/eC_DbzubQMEgPUuz0gssra62jGxm5UWdLEVk6sqn3FkLn2z-rblLWIDESqCyqKTqVZZyrLjpQ4BAeQdx6sC3bHq349Heu9q71frWSoJwRMkcotE2mhvbbMrUWsKKNOlwLCxmWnFatvcA23tze2RmEgSc1-XwJUupetah89uSqIhNCbuXCh9tJ0JvaLihFU_F/2qxcG6ImL8STrOCKqeBO-rDWPxEsT35RAdvOLe8Yvqg,0,Zayalan,,http://archive.hackclub.com/LPyRt
recuGBeKH0ndS1qP4,Stasis,1774915200,10,GB,,https://github.com/rishabhshuklauk-spec/Spotify-Display.git,https://github.com/rishabhshuklauk-spec/Spotify-Display.git,I want to build a Spotify display that has an inbuilt speaker.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/Z2AgF-L2K5-qfVG5eX9ybw/SySOHxtRBJr-aeeAy3nDjhq7HHstRPYkKNcc2IiPrYB41Uxokdmrz6P2vBOe4TNnLuuHuoC3oJX85eFI2S1TF-jLJJUSb-rZkT_VytkGe0Y92R6ioS4YhWE2pmo_vVppHd-7tL6HEpwYcwb1ZMGyrzwh7puPPq2yo0OHGxgktcgWXw1uhQp79v5eJmsOn4p_/tI3La7m5uqfkVbctpVkCp8es_zNOqYgph7wA5lJnJ4c,0,,,http://archive.hackclub.com/JaUED
recuZ8fLUysl1XCYi,Stasis,1774915200,20,AU,,https://github.com/code2344/SplitCodeBoard,https://github.com/code2344/SplitCodeBoard,Split keyboard for coding/programming with status lights.,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/4OMFGpK7DzRms7853daY4Q/8ab7raXeBSOPHgXb8P92pF_htihSHtPagY1sZzBr9d7aRSaWf1okWa4PPZdBJ2Omf5znN8SBBRO3hB_RKJNp2ba_EtpQdpAeOhGbPgtU6jOn7IkHrP-ItjQkYLySDlKF_P0c4SE7UxHj1tnevhFpShO32oOFuUmJNqQBYjLFmLoPD0sONtUWpQQ96e8SFaqf/vEPdc1vz16CH13rlmhLsQIcFtw8eTt4rXzLJRW2JUw8,0,,,http://archive.hackclub.com/4dTqn
recd2mEFuS8w5iox1,Stasis,1776211200,3,PL,,https://github.com/michalsoliwodz-cmd/Blinky-Board-Michal,https://github.com/michalsoliwodz-cmd/Blinky-Board-Michal,I will make Blinky board of my two cats :),https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/b5_cEteW4Sxy42UJ3pkxgA/MXuHV3GIrKtkmJ7hO56V1onUcbBUs4Nmp2KxV5cIGTVZeu5MUJH13neRqBmoK_GLsmcMB6-H3cddKHzoD7_vyBdUliRdyxDJGrCsTqJY8zcCpklM7Bfd8AxCCiLEIjNV5qLl-2RzLGfx4FwbmGXnRefTyvl4jmzJMIveBaqVRY1p5p89dDTFxeyaF2O_vzIE/ECdH3ArOvRrw75Kr3GPxhBjY2980xMO48zAE1zM_vjA,0,,,http://archive.hackclub.com/Wui25
rec67n5eX4sSgTvux,Stasis,1776038400,8,IN,,https://github.com/Aaron-230/A.T.L.A.S,https://github.com/Aaron-230/A.T.L.A.S,"It is a Weather Station which sends Air Quality, Humidity, Temperature, Barometric Sensors to an Local, Selfhosted NodeMCU Web Server with Portability using Batteries and it reacts with the weather using an OLED Display which shows expressions like the EMO Robot",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/S879nl6NNz-1GPRY9LcKJQ/Lr-7OYPxDzATQFWT5AXpF9JFYDPlHH1LPDZwOXKaotifL5wn5OOxrYO2iBcLKigXEpPTbfTmIgvmROgF1Yh61OqCO-Ss6If01yZq2yMWrM0s0AtDbb_DnBEnbHMs2uaTZDkruQZETqLWdLnHIrI739-BCQYOjDHZEkjMBDj7GfJs0COPDNX_YK2KeKTNnOff/3l9O9umTP8XJeHjYKHvsK19BTYeWLRdAlZW6E1zJzHI,0,,,http://archive.hackclub.com/vB9r9
recvDOZh2djq7fdsp,Stasis,1774915200,20,US,,https://github.com/Mithilessh2010/Mechanical-Keyboard.git,https://github.com/Mithilessh2010/Mechanical-Keyboard.git,"This is a hall effect keyboard that can be used for pro gaming, its going to have tri connectivity so bluetooth, usb c and wireless usb.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/GH8e686e__UL9brTQyBG1g/_Bp_Viac0DEu14VYwEtzQ_2zzBOKMA5wUbCf04nx0JSlcytTdXnv3CVCYGlGLG4TrBtWDo0wQ5-ykmVu9fYxOs1-mQ20boBAe2HKSLMf0m5tHBkJL2YW-HvEOjxPkydlXUnup4ZU1gwecUkMwZN-vPfXv7lQZwc07YQGpwj_-o-H49-unL1j3Xr_QWTak0mW/ytieEBkaIv_Fnz2nU_Bw5ye2juxvJ-MSxdDs-faRlWA,0,,,http://archive.hackclub.com/LRhKV
recohJrSXduMtSnxG,Stasis,1774915200,75,US,,https://github.com/NRG24/Cognitive-State-Ring-Tracker,https://github.com/NRG24/Cognitive-State-Ring-Tracker,"This is a sensor packed device that features a GSR sensor and max30102 sensor that measure skin electrical conductivity (arousal), temperature, spo2, heart rate, HRV, and an accelerometer for filtering. The point of this is to build a tracker that isn't focused on fitness, but cognitive health tied to the nervous system. These sensors will be packed into a small flex PCB in a ring shape.. All of the circuitry has been tested in LT-Spice to ensure electrical correctness. The key point of this project is to have this ring focused on mental and cognitive health rather than fitness and physical health. So, the sensors send data to the Raytac nRF52840 module and the Raytac sends it to a mobile device via BLE. The data goes through a filter in the app, removing any outliers. Additionally, in the app there is a ""Cognitive Score."" The app interprets all the data and based off of an algorithm, it can give you a score out of 100 as well as some insights.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/6dNibMJRwX7O52FSOrn0jA/zfmfwHtuPyxEP53Bt0773ccx54pKZRjq6RvANo54M3WAsZKMroyQ9kyqtfW84U9dmQ7JAu2vGX9GzRGhEFRt3DWzNVm_Uub72po5arUl0HKmZdBp1SxtT4DzyqQYnuMt6uyzASIL4NODY24DQT77ucuKLue2W08ijL6xxZ5mgmNSDnOpixktYMpXVjkOFf16/NDNHjDn63_Vqth6WHiIwWKRbiS_5tctiPXYu8aOa5kI,0,,,http://archive.hackclub.com/s9c9K
recwcpGxULybAOPtL,Stasis,1775433600,5,IN,,https://github.com/AYUSH-pro-grammer/spotify-display,https://github.com/AYUSH-pro-grammer/spotify-display,building a device from which you can play pause skip your spotify videos,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/XBAZbAgAcCJhOUaE2t-xsA/MHB4TA32lJU1ys1c-y9aDg76hi4I3fICqKa8abOiNTf0WPxEyt5-WHhKDSf0lFl6YgVBtWZEUPOFH4UegJAihmRZqzCki_jjyLOFsR6Eq7qEDuz55qaIjem8fq8iPNqJk4Yrs8XeMuQmtA_X8tEsuj3gZKhanCBCFjTQ-GIoUEaqKzOvy_QARSq1G07GfCnq/EfLE02sBaS4E_EQ0ztDcxylTjEV9OBehRZ6kO-29afg,0,,,http://archive.hackclub.com/GbaFq
recxxd64dN2prQ8f2,Stasis,1774915200,10,CA,,https://github.com/Ninjadude01/Ninjapad,https://github.com/Ninjadude01/Ninjapad,"Ninjapad is a custom 5-key macropad that is fully customizable using qmk software. It uses cherry mx switches, a xiao rp 2040, and a custom PCB!",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/AUFEgI0W6CBq_-pJv3aCAQ/6GT3u8403rVL9qi4EYvEhR7ONm4caS5qS2dOpozNUHv_jPSEaKfQiCGlL88spYSuPNI-wQ4YM69RGFRCMvyPu5_ANF4mMnmNpSeYTEzF6OvPB1o8czQecWRANXre79IEnIt9TavgEI8llUAn2eNcsYjVUz2QxJLAvihEHHdsX_hkK05wvXcgCGL-Vh19rg6a/NXim7Sl1UCWxSCa1TkNuK9n43R43m0E36SPdMKTRE_s,0,,,http://archive.hackclub.com/xZNHZ
rechQghPzKYEIhUQR,Stasis,1776038400,9,US,,https://github.com/Laurentsandler/Portable-aesthetic-phone/tree/main,https://github.com/Laurentsandler/Portable-aesthetic-phone/tree/main,"This is a phone style device with a touchscreen, and multiple sensors, and with a battery, built to help me throughout the day.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/qzmAxILc0P0Fu-5zPHusuQ/zqvHwrIFGMHPZJ38PthoZnsJxdXdKF87Q3e7pbTBhgsXCdFJqtFBEejdrJnVyz4vJxeQMHhth-8oJcd0JlOJ76W8iMK90NPpWBP8RXxzL-srvj16QUGhholSrejuH4bzlb5HAZIYGG0XosAApBnZZNNAjSLhGPyU6m0YUIZq6Sujnf060ABYsvJDyfrqFiuW/z1Mx5ITdM-NbSEV_k44cPREi8-aDKSCT5YNIgK9O9ik,0,,,http://archive.hackclub.com/k8tER
recumfeyc128QGDdD,Stasis,1776124800,2,GB,,https://github.com/SmartSparkCoding/desk-organiser,https://github.com/SmartSparkCoding/desk-organiser,My Personal Desk Caddy!,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/IsGPF4tvNdUxf6uafeoyAQ/sZfbJ0qKLXTXUQCAzrcGkmocVCo3wSzX3EpGZUePp0G4y_XOlRSDWdFt1-Aqc7MZnIMc2FXUdQz7PWia8hSDx0eniUh3qLwrfpsyPrjpQ5dY1oftPsSWdobMV6b4fkUfTXIS1HPGzen-KDuTAB68s0UIHdoOKzuL3jazn339tFNUcUmOK1lWkSCHhOXIdYvS/lxF82wrleLybhAU_9ntLb9LIsAjavnUwCp5VTbvDXP4,0,,,http://archive.hackclub.com/datNN
recHL9CBzGddo1siJ,Stasis,1775779200,5,US,,https://github.com/timewispy-sara/smchaser-,https://github.com/timewispy-sara/smchaser-,This is a simple LED chaser inspired by the LED chaser guided project so I can get the hang of designing PCBS!,https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/04o4FAdcrz_aya6SwExVnw/88LRKQ6H4qRF-X4EqGSgJubeGU74TdWPi-oAV0JQg6wfp9BicuU3UYzrXiKsrYtztCEHJQT7NPLCiEDue5jTVqB5T91wNg0VyRPu72fpD1nw24Js0RKgiFLyOrensxDpIHDbMehbORV5mvmJSOchrKMLhbbVw6REZqGWERYpNEsh3Pie7OSqTlC2jcbm_rGk/XT_IF2WE0bDmtF_xKuIQvSEY2eGscExbb1io-icAMzQ,0,,,http://archive.hackclub.com/kmLrz
rec5RNgQ3VBNifQPn,Stasis,1776211200,23,TN,,https://github.com/naouarouss2/Glowy,https://github.com/naouarouss2/Glowy,"This is a 20\*15 RGB Neopixel grid. It will have some cool effects to enhance the mood in my room, along with some sound-reactive features. The whole thing will be controlled via WiFi using the WLED firmware.",https://v5.airtableusercontent.com/v3/u/52/52/1776535200000/p-755NBFUrJ8pgRWfWAjfg/y1Jcf-QGsvWXVM95lRmSHMv20E1DIF6yLCvj-qddHdI9duk9mnPlfFDTkn6mNZ00yYDRMEfAYTUQmab8J7P2W77VG8L35mgdNAU9Uf2KdyhUbXsBLtkyl3YccWMwSL315SBE5Epy2BAVXOpd4Fj5tw7vGHqjn6FRiD1WqQA6NHaIkgJh-91SMxdQN--SK-mw/nvlBQzT-XQgh3NzYUs3YphKunduKx9hnrLL6uLnDCCQ,0,,,http://archive.hackclub.com/k1QwB
